session,Period,Subject,matching_group,rand,r,Valuation,reported_valuation,sum_reported_valuations,GroupDecisionRule,GroupDecisionVote,GroupDecisionVote_XY,vote,VotesInFavour,transfer,reports_others_3_3,reports_others_3_1,reports_others_3_minus_1,reports_others_3_minus_3,reports_others_1_1,reports_others_1_minus_1,reports_others_1_minus_3,reports_others_minus_1_minus_1,reports_others_minus_1_minus_3,reports_others_minus_3_minus_3,TimeOKTestQuestionsOK,positive,TimeOKStageONEOK,TimeWertschaetbenStageTWOAGVOK,TimeStimmeAbgebenStageTWOK2OK,TimeWEITERStageTWOStatusQuoOK,TimeZumMuenzwuImplementationOK,Draw_random_provision,ReportsVector1,ReportsVector2,provision,payoff,earnings,TimeOKOUTPUTRESULTSOK,TimeOKEndOfTrialRoundsOK,independent_groups,group_formation,i,random_number,rank,TimeWEITERWAITNGAFTERROUND12OK,NumberRank,ValuationVector1,ValuationVector2,ValuationVector3,snr1,snr2,snr3,x,y,srnr1,srnr2,SelectedPeriod,TimeOKProfitInfoOK,Age,Gender,TimeOKQuestionaire1OK,Orientation,Party,TimeOKQuestionaire2OK,risk_self,risk_others,TimeOKQuestionaire3OK,reports_others_7_7,reports_others_7_1,reports_others_7_minus_1,reports_others_7_minus_3,reports_others_3_minus_7,reports_others_1_minus_7,reports_others_minus_1_minus_7,reports_others_minus_7_minus_7,reports_others_7_minus_2,reports_others_minus_1_minus_2,reports_others_minus_2_minus_2,reports_others_minus_2_minus_3,Study_Subject,Session_number,treatment_distribution,maxsession,maxsubject,Rule_1,Rule_2,identifier,SurplusGroup,EfficientChoice,HypotheticalResultAGV,HypotheticalResultSM,HypotheticalResultSQ,HypotheticalResultRAND,ChoiceResultSubject,BinaryChoice,dummy_valuation_negative,truth_telling,truth_telling_sign,never_misreports_sign,block,session_match,ad_interim_round,ex_ante_round,valuation_positive,valuation_negative,Value_factor,Rule_Vote,chose_AGV,chose_SM,chose_NSQ,chose_RAND,treatment_number,efficient,efficient_mech_choice,ex_ante_efficient,GK_prefAGV,TaxTheWinner,absVal,Veto,comparison_order_inverted
150429_1450,3,1,2,.029842183,.055827036,-3,-1,7,AGV,AGV,1,-1,0,.41999999,,,,,-1,-1,-1,-1,-1,-1,,0,30,14,,,0,1,7,1,1,-2.5799999,,19,,2,1,2,.38184536,3,,1,-3,7,-1,1,2,9,4,9,2,9,,,19,female,,7,Bündnis 90 / Die Grünen,,3,6,,-1,1,-1,-1,,,,,,,,,Sonstiges,4,+7,9,18,AGV,RAND,401,3,1,1,0,0,.5,1,AGV vs. RAND,negative,0,1,1,1,4_1,0,1,0,1,Value -3,1,1,,,0,Right-skewed,1,1,1,,1,3,0,0
150429_1450,11,1,3,.68453181,.51493406,1,1,7,AGV,AGV,2,-1,0,.41999999,,,,,-1,-1,-1,-1,-1,-1,,1,34,35,,,,1,-1,7,1,1.42,,21,,2,1,2,.81267577,2,,1,1,-1,7,1,7,9,4,9,7,9,,,19,female,,7,Bündnis 90 / Die Grünen,,3,6,,-1,-1,1,-1,,,,,,,,,Sonstiges,4,+7,9,18,RAND,AGV,401,7,1,1,1,0,.5,1,AGV vs. RAND,positive,1,1,1,2,4_1,0,1,1,0,Value 1,1,1,,,0,Right-skewed,1,1,1,,1,1,0,1
150429_1450,18,1,2,.78545153,.796601,7,-10,-30,SM,SM,1,Yes,3,0,,,,,-1,-1,-1,-1,-1,-1,,1,33,,39,0,,1,-10,-10,1,7,9,25,,2,1,2,.53714782,2,,1,7,7,1,1,2,4,4,4,2,4,3,-4,19,female,,7,Bündnis 90 / Die Grünen,,3,6,,-2,-1,-1,-1,,,,,,,,,Sonstiges,4,+7,9,18,SM,NSQ,401,15,1,1,1,0,.5,1,SM vs. NSQ,positive,,,1,3,4_1,1,0,1,0,Value 7,1,,1,0,,Right-skewed,1,1,0,,1,7,1,0
150429_1450,6,1,2,.36694992,.82856631,7,-10,-30,SM,SM,1,Yes,2,0,,,,,-1,-1,-1,-1,-1,-1,,1,29,,35,,,0,-10,-10,1,7,,24,,2,1,2,.61732787,3,,1,7,-1,1,1,4,8,4,8,4,8,,,19,female,,7,Bündnis 90 / Die Grünen,,3,6,,-2,-1,-1,-1,,,,,,,,,Sonstiges,4,+7,9,18,SM,NSQ,401,7,1,1,1,0,.5,1,SM vs. NSQ,positive,,,1,1,4_1,0,1,1,0,Value 7,1,,1,0,,Right-skewed,1,1,1,,1,7,0,0
150429_1450,12,1,3,.86125439,.10301458,-3,-10,-30,SM,SM,2,No,1,0,,,,,-1,-1,-1,-1,-1,-1,,0,34,,31,0,,1,-10,-10,0,0,,19,,2,1,2,.81732136,1,,1,-3,-3,7,1,4,7,4,7,4,7,,,19,female,,7,Bündnis 90 / Die Grünen,,3,6,,-2,-1,-1,-1,,,,,,,,,Sonstiges,4,+7,9,18,NSQ,SM,401,1,1,1,0,0,.5,0,SM vs. NSQ,negative,,,1,2,4_1,0,1,0,1,Value -3,1,,1,0,,Right-skewed,1,1,1,,1,3,0,1
150429_1450,14,1,1,.2573626,.71762222,1,-10,-30,SM,SM,1,Yes,2,0,,,,,-1,-1,-1,-1,-1,-1,,1,32,,37,,0,1,-10,-10,1,1,,24,,2,1,2,.070678689,2,,1,1,-3,-3,1,5,9,4,9,5,9,,,19,female,,7,Bündnis 90 / Die Grünen,,3,6,,-2,-1,-1,-1,,,,,,,,,Sonstiges,4,+7,9,18,SM,RAND,401,-5,0,0,0,0,.5,0,SM vs. RAND,positive,,,1,3,4_1,1,0,1,0,Value 1,1,,1,,0,Right-skewed,1,1,0,,1,1,0,0
150429_1450,2,1,3,.79218465,.13088548,-3,-10,-30,SM,SM,1,No,1,0,,,,,-1,-1,-1,-1,-1,-1,,0,27,,28,,0,1,-10,-10,0,0,,20,,2,1,2,.84585536,2,,1,-3,1,-1,1,3,5,4,5,3,5,,,19,female,,7,Bündnis 90 / Die Grünen,,3,6,,-2,-1,-1,-1,,,,,,,,,Sonstiges,4,+7,9,18,SM,RAND,401,-3,0,0,0,0,.5,0,SM vs. RAND,negative,,,1,1,4_1,0,1,0,1,Value -3,1,,1,,0,Right-skewed,1,1,1,,1,3,0,0
150429_1450,7,1,1,.90930367,.63432747,1,-10,-30,SM,SM,2,Yes,3,0,,,,,-1,-1,-1,-1,-1,-1,,1,24,,36,,0,0,-10,-10,1,1,,22,,2,1,2,.29383329,1,,1,1,7,-3,1,2,6,4,6,2,6,,,19,female,,7,Bündnis 90 / Die Grünen,,3,6,,-2,-1,-1,-1,,,,,,,,,Sonstiges,4,+7,9,18,RAND,SM,401,5,1,1,1,0,.5,1,SM vs. RAND,positive,,,1,2,4_1,0,1,1,0,Value 1,1,,1,,0,Right-skewed,1,1,1,,1,1,0,1
150429_1450,17,1,1,.89992458,.032172792,-3,-10,-30,NSQ,NSQ,1,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,0,29,,,37,0,0,-10,-10,0,0,,24,,2,1,2,.18765777,1,,1,-3,1,7,1,2,6,4,6,2,6,,,19,female,,7,Bündnis 90 / Die Grünen,,3,6,,-2,-1,-1,-1,,,,,,,,,Sonstiges,4,+7,9,18,NSQ,RAND,401,5,1,1,1,0,.5,0,NSQ vs. RAND,negative,,,1,3,4_1,1,0,0,1,Value -3,1,,,1,0,Right-skewed,0,0,0,,1,3,0,0
150429_1450,10,1,1,.75857532,.9180758,7,-10,-30,RAND,NSQ,2,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,1,27,,,0,36,0,-10,-10,0,0,,20,,2,1,2,.23399068,2,,1,7,7,-3,1,5,8,4,8,5,8,,,19,female,,7,Bündnis 90 / Die Grünen,,3,6,,-2,-1,-1,-1,,,,,,,,,Sonstiges,4,+7,9,18,RAND,NSQ,401,11,1,1,1,0,.5,0,NSQ vs. RAND,positive,,,1,2,4_1,0,1,1,0,Value 7,1,,,1,0,Right-skewed,0,0,0,,1,7,0,1
150429_1450,5,1,2,.98210645,.59861416,1,-10,-30,NSQ,NSQ,1,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,1,28,,,34,0,0,-10,-10,0,0,,23,,2,1,2,.1618655,1,,1,1,-1,1,1,6,7,4,7,6,7,,,19,female,,7,Bündnis 90 / Die Grünen,,3,6,,-2,-1,-1,-1,,,,,,,,,Sonstiges,4,+7,9,18,NSQ,RAND,401,1,1,1,1,0,.5,0,NSQ vs. RAND,positive,,,1,1,4_1,0,1,1,0,Value 1,1,,,1,0,Right-skewed,0,0,0,,1,1,0,0
150429_1450,13,2,2,.71282297,.28602314,-1,-10,-30,SM,AGV,2,No,0,0,,,,,-1,-1,-1,-1,-1,-1,,0,25,0,32,,,0,-10,-10,0,0,,21,,2,1,2,.31782296,2,90,1,-1,-3,-3,2,4,9,4,9,4,9,,,21,male,,10,Nichtwähler,,1,1,,-2,-1,-1,-1,,,,,,,,,Philosophie / Geschichte,4,+7,9,18,SM,AGV,402,-7,0,0,0,0,.5,0,AGV vs. SM,negative,,,0,3,4_1,1,0,0,1,Value -1,1,1,0,,,Right-skewed,1,1,0,0,1,1,0,1
150429_1450,1,2,1,.97350448,.88470972,7,-10,-30,SM,SM,1,Yes,2,0,,,,,-1,-1,-1,-1,-1,-1,,1,19,0,21,,,1,-10,-10,1,7,,15,,2,1,2,.16141754,1,,1,7,7,-1,2,7,8,4,8,7,8,,,21,male,,10,Nichtwähler,,1,1,,-2,-1,-1,-1,,,,,,,,,Philosophie / Geschichte,4,+7,9,18,SM,AGV,402,13,1,1,1,0,.5,1,AGV vs. SM,positive,,,0,1,4_1,0,1,1,0,Value 7,0,0,1,,,Right-skewed,0,0,0,,1,7,0,1
150429_1450,9,2,1,.41877887,.80060577,7,-10,-30,SM,SM,2,Yes,3,0,,,,,-1,-1,-1,-1,-1,-1,,1,33,0,34,,,1,-10,-10,1,7,,24,,2,1,2,.082393147,2,,1,7,7,1,1,2,6,4,6,1,6,,,21,male,,10,Nichtwähler,,1,1,,-2,-1,-1,-1,,,,,,,,,Philosophie / Geschichte,4,+7,9,18,AGV,SM,402,15,1,1,1,0,.5,1,AGV vs. SM,positive,,,0,2,4_1,0,1,1,0,Value 7,0,0,1,,,Right-skewed,0,0,0,,1,7,0,0
150429_1450,16,2,2,.40853712,.87136286,7,-10,-30,NSQ,AGV,2,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,1,24,0,,36,,1,-10,-10,0,0,,23,,2,1,2,.40109646,2,,1,7,-1,1,2,4,6,4,6,4,6,,,21,male,,10,Nichtwähler,,1,1,,-2,-1,-1,-1,,,,,,,,,Philosophie / Geschichte,4,+7,9,18,NSQ,AGV,402,7,1,1,1,0,.5,1,AGV vs. NSQ,positive,,,0,3,4_1,1,0,1,0,Value 7,1,1,,0,,Right-skewed,1,1,0,,1,7,1,1
150429_1450,8,2,2,.080936179,.46851996,-1,-3,-5,AGV,NSQ,2,-1,0,-.039999999,,,,,-1,-1,1,-1,-1,-1,,0,28,31,,,,0,-3,1,0,-.039999999,,9,,2,1,2,.74081969,3,,1,-1,-1,1,2,4,6,4,6,4,6,,,21,male,,10,Nichtwähler,,1,1,,-1,-1,-1,-1,,,,,,,,,Philosophie / Geschichte,4,+7,9,18,AGV,NSQ,402,-1,0,0,0,0,.5,0,AGV vs. NSQ,negative,0,1,0,2,4_1,0,1,0,1,Value -1,0,0,,1,,Right-skewed,0,0,0,,1,1,0,0
150429_1450,4,2,2,.42375326,.33589071,-1,1,-3,AGV,AGV,2,-1,0,.039999999,,,,,-1,-1,-1,-1,1,-1,,0,27,25,,,,1,-3,-1,0,.039999999,,16,,2,1,2,.58175975,3,,1,-1,-3,-1,2,5,8,4,8,5,8,,,21,male,,10,Nichtwähler,,1,1,,-1,-1,-1,-1,,,,,,,,,Philosophie / Geschichte,4,+7,9,18,NSQ,AGV,402,-5,0,0,0,0,.5,0,AGV vs. NSQ,negative,0,0,0,1,4_1,0,1,0,1,Value -1,1,1,,0,,Right-skewed,1,1,0,,1,1,0,1
150429_1450,15,2,3,.4860532,.72476739,1,-10,-30,RAND,RAND,2,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,1,27,0,,,36,1,-10,-10,1,1,,16,,2,1,2,.88331497,1,,1,1,-1,7,2,4,9,4,9,4,9,,,21,male,,10,Nichtwähler,,1,1,,-2,-1,-1,-1,,,,,,,,,Philosophie / Geschichte,4,+7,9,18,AGV,RAND,402,7,1,1,1,0,.5,.5,AGV vs. RAND,positive,,,0,3,4_1,1,0,1,0,Value 1,0,0,,,1,Right-skewed,0,0,0,,1,1,0,0
150429_1450,3,2,2,.64985007,.76209641,7,7,7,AGV,AGV,1,-1,0,-.83999997,,,,,-1,1,-1,-1,-1,-1,,1,31,25,,,0,0,-1,1,1,6.1599998,,16,,2,1,2,.60553616,2,,1,-3,7,-1,1,2,9,4,9,1,9,,,21,male,,10,Nichtwähler,,1,1,,-1,-1,-1,-1,,,,,,,,,Philosophie / Geschichte,4,+7,9,18,AGV,RAND,402,3,1,1,0,0,.5,1,AGV vs. RAND,positive,1,1,0,1,4_1,0,1,1,0,Value 7,1,1,,,0,Right-skewed,1,1,1,,1,7,0,0
150429_1450,11,2,2,.25088811,.59919584,1,-1,3,AGV,RAND,1,-1,0,.46000001,,,,,-1,-1,-1,-1,-1,-1,,1,34,33,,,,0,7,-3,1,1.46,,15,,2,1,2,.43121743,3,,1,1,1,-1,2,3,4,4,4,3,4,,,21,male,,10,Nichtwähler,,1,1,,-1,-1,-1,1,,,,,,,,,Philosophie / Geschichte,4,+7,9,18,RAND,AGV,402,1,1,1,1,0,.5,.5,AGV vs. RAND,positive,0,0,0,2,4_1,0,1,1,0,Value 1,0,0,,,1,Right-skewed,0,0,1,,1,1,0,1
150429_1450,18,2,2,.87110251,.99086881,7,-10,-30,SM,SM,1,Yes,3,0,,,,,-1,-1,-1,-1,-1,-1,,1,35,,36,0,,1,-10,-10,1,7,9,25,,2,1,2,.62775373,1,,1,7,7,1,1,2,4,4,4,1,4,3,-18,21,male,,10,Nichtwähler,,1,1,,-2,-1,-1,-1,,,,,,,,,Philosophie / Geschichte,4,+7,9,18,SM,NSQ,402,15,1,1,1,0,.5,1,SM vs. NSQ,positive,,,0,3,4_1,1,0,1,0,Value 7,1,,1,0,,Right-skewed,1,1,0,,1,7,1,0
150429_1450,12,2,1,.85803419,.4021371,-1,-10,-30,NSQ,NSQ,1,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,0,36,,0,38,,0,-10,-10,0,0,,8,,2,1,2,.26888525,1,,1,-1,7,7,2,5,8,4,8,5,8,,,21,male,,10,Nichtwähler,,1,1,,-2,-1,-1,-1,,,,,,,,,Philosophie / Geschichte,4,+7,9,18,NSQ,SM,402,13,1,1,1,0,.5,0,SM vs. NSQ,negative,,,0,2,4_1,0,1,0,1,Value -1,0,,0,1,,Right-skewed,0,0,0,,1,1,0,1
150429_1450,6,2,1,.95658332,.55305666,1,-10,-30,SM,SM,1,No,1,0,,,,,-1,-1,-1,-1,-1,-1,,1,29,,35,,,1,-10,-10,0,0,,23,,2,1,2,.23385887,1,,1,1,-3,7,2,3,6,4,6,3,6,,,21,male,,10,Nichtwähler,,1,1,,-2,-1,-1,-1,,,,,,,,,Philosophie / Geschichte,4,+7,9,18,SM,NSQ,402,5,1,1,1,0,.5,1,SM vs. NSQ,positive,,,0,1,4_1,0,1,1,0,Value 1,1,,1,0,,Right-skewed,1,1,0,,1,1,0,0
150429_1450,14,2,2,.24477865,.61355567,1,-10,-30,SM,RAND,2,Yes,2,0,,,,,-1,-1,-1,-1,-1,-1,,1,22,,28,,0,1,-10,-10,1,1,,22,,2,1,2,.49740294,2,,1,1,1,-1,2,3,6,4,6,3,6,,,21,male,,10,Nichtwähler,,1,1,,-2,-1,-1,-1,,,,,,,,,Philosophie / Geschichte,4,+7,9,18,SM,RAND,402,1,1,1,1,0,.5,.5,SM vs. RAND,positive,,,0,3,4_1,1,0,1,0,Value 1,0,,0,,1,Right-skewed,0,0,0,,1,1,0,0
150429_1450,2,2,2,.10400717,.24734776,-3,-10,-30,RAND,RAND,2,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,0,21,,0,,32,0,-10,-10,1,-3,,16,,2,1,2,.4108704,3,,1,-3,7,-3,2,4,8,4,8,4,8,,,21,male,,10,Nichtwähler,,1,1,,-2,-1,-1,-1,,,,,,,,,Philosophie / Geschichte,4,+7,9,18,SM,RAND,402,1,1,1,0,0,.5,.5,SM vs. RAND,negative,,,0,1,4_1,0,1,0,1,Value -3,0,,0,,1,Right-skewed,0,0,0,,1,3,0,0
150429_1450,7,2,1,.26077995,.79777431,7,-10,-30,SM,SM,2,Yes,3,0,,,,,-1,-1,-1,-1,-1,-1,,1,34,,29,,0,0,-10,-10,1,7,,23,,2,1,2,.16533276,2,,1,1,7,-3,1,2,6,4,6,1,6,,,21,male,,10,Nichtwähler,,1,1,,-2,-1,-1,-1,,,,,,,,,Philosophie / Geschichte,4,+7,9,18,RAND,SM,402,5,1,1,1,0,.5,1,SM vs. RAND,positive,,,0,2,4_1,0,1,1,0,Value 7,1,,1,,0,Right-skewed,1,1,0,,1,7,0,1
150429_1450,17,2,1,.016208794,.60409474,1,-10,-30,NSQ,RAND,2,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,1,32,,,39,0,0,-10,-10,0,0,,24,,2,1,2,.34200153,3,,1,-3,1,7,1,2,6,4,6,1,6,,,21,male,,10,Nichtwähler,,1,1,,-2,-1,-1,-1,,,,,,,,,Philosophie / Geschichte,4,+7,9,18,NSQ,RAND,402,5,1,1,1,0,.5,.5,NSQ vs. RAND,positive,,,0,3,4_1,1,0,1,0,Value 1,0,,,0,1,Right-skewed,1,1,0,,1,1,0,0
150429_1450,10,2,3,.71096981,.51072615,1,-10,-30,RAND,RAND,1,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,1,30,,,0,35,1,-10,-10,0,0,,24,,2,1,2,.73961794,2,,1,1,1,-3,2,7,9,4,9,7,9,,,21,male,,10,Nichtwähler,,1,1,,-2,-1,-1,-1,,,,,,,,,Philosophie / Geschichte,4,+7,9,18,RAND,NSQ,402,-1,0,0,1,0,.5,.5,NSQ vs. RAND,positive,,,0,2,4_1,0,1,1,0,Value 1,0,,,0,1,Right-skewed,1,1,1,,1,1,0,1
150429_1450,5,2,1,.21843015,.778759,7,-10,-30,RAND,NSQ,1,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,1,29,,,0,26,0,-10,-10,0,0,,21,,2,1,2,.028143335,2,,1,7,-3,1,2,4,9,4,9,4,9,,,21,male,,10,Nichtwähler,,1,1,,-2,-1,-1,-1,,,,,,,,,Philosophie / Geschichte,4,+7,9,18,NSQ,RAND,402,5,1,1,1,0,.5,0,NSQ vs. RAND,positive,,,0,1,4_1,0,1,1,0,Value 7,1,,,1,0,Right-skewed,0,0,1,,1,7,0,0
150429_1450,13,3,3,.095344611,.74823135,1,1,3,AGV,AGV,2,-1,0,0,,,,,1,-1,-1,-1,-1,-1,,1,33,36,0,,,0,1,1,1,1,,17,,2,1,2,.91555929,2,100,1,7,1,1,1,3,8,4,8,1,8,,,24,male,,6,CDU/CSU,,6,6,,-1,-1,-1,-1,,,,,,,,,BWL,4,+7,9,18,SM,AGV,403,9,1,1,1,0,.5,1,AGV vs. SM,positive,1,1,1,3,4_1,1,0,1,0,Value 1,1,1,0,,,Right-skewed,1,1,0,1,1,1,0,1
150429_1450,9,3,2,.90534312,.84557277,7,-10,-30,SM,AGV,1,Yes,2,0,,,,,-1,-1,-1,-1,-1,-1,,1,32,0,37,,,0,-10,-10,1,7,,22,,2,1,2,.47240019,2,,1,7,-3,7,3,8,9,4,9,8,9,,,24,male,,6,CDU/CSU,,6,6,,-2,-1,-1,-1,,,,,,,,,BWL,4,+7,9,18,AGV,SM,403,11,1,1,1,0,.5,1,AGV vs. SM,positive,,,1,2,4_1,0,1,1,0,Value 7,1,1,0,,,Right-skewed,1,1,1,,1,7,0,0
150429_1450,1,3,3,.050794106,.70887911,1,1,9,AGV,AGV,2,-1,0,.41999999,,,,,-1,-1,-1,-1,-1,-1,,1,28,19,0,,,0,7,1,1,1.42,,15,,2,1,2,.62170523,3,,1,1,7,7,3,4,9,4,9,4,9,,,24,male,,6,CDU/CSU,,6,6,,-1,1,-1,-1,,,,,,,,,BWL,4,+7,9,18,SM,AGV,403,15,1,1,1,0,.5,1,AGV vs. SM,positive,1,1,1,1,4_1,0,1,1,0,Value 1,1,1,0,,,Right-skewed,1,1,1,,1,1,0,1
150429_1450,16,3,1,.40631774,.87982249,7,7,15,AGV,AGV,2,-1,0,-.41999999,,,,,-1,-1,-1,-1,-1,-1,,1,35,39,,0,,1,1,7,1,6.5799999,,17,,2,1,2,.069707647,2,,1,1,7,1,1,3,9,4,9,1,9,,,24,male,,6,CDU/CSU,,6,6,,-1,1,-1,-1,,,,,,,,,BWL,4,+7,9,18,NSQ,AGV,403,9,1,1,1,0,.5,1,AGV vs. NSQ,positive,1,1,1,3,4_1,1,0,1,0,Value 7,1,1,,0,,Right-skewed,1,1,0,,1,7,1,1
150429_1450,8,3,3,.27264223,.90059656,7,7,15,AGV,AGV,1,-1,0,-.41999999,,,,,-1,-1,-1,-1,-1,-1,,1,36,31,,,,1,7,1,1,6.5799999,,18,,2,1,2,.88063145,2,,1,7,1,-3,3,5,9,4,9,5,9,,,24,male,,6,CDU/CSU,,6,6,,-1,1,-1,-1,,,,,,,,,BWL,4,+7,9,18,AGV,NSQ,403,5,1,1,1,0,.5,1,AGV vs. NSQ,positive,1,1,1,2,4_1,0,1,1,0,Value 7,1,1,,0,,Right-skewed,1,1,1,,1,7,0,0
150429_1450,4,3,3,.17620167,.50575924,1,1,5,AGV,AGV,2,-1,0,.46000001,,,,,-1,-1,-1,-1,-1,-1,,1,31,28,,,,0,-3,7,1,1.46,,23,,2,1,2,.85761571,3,,1,-3,1,1,1,3,9,4,9,1,9,,,24,male,,6,CDU/CSU,,6,6,,-1,-1,-1,1,,,,,,,,,BWL,4,+7,9,18,NSQ,AGV,403,-1,0,0,1,0,.5,0,AGV vs. NSQ,positive,1,1,1,1,4_1,0,1,1,0,Value 1,1,1,,0,,Right-skewed,1,1,1,,1,1,0,1
150429_1450,15,3,1,.65577412,.61123157,1,7,9,AGV,AGV,1,-1,0,-.83999997,,,,,1,-1,-1,-1,-1,-1,,1,35,39,,,0,1,1,1,1,.16,,23,,2,1,2,.19072095,2,,1,1,1,1,1,3,6,4,6,1,6,,,24,male,,6,CDU/CSU,,6,6,,-1,-1,-1,-1,,,,,,,,,BWL,4,+7,9,18,AGV,RAND,403,3,1,1,1,0,.5,1,AGV vs. RAND,positive,0,1,1,3,4_1,1,0,1,0,Value 1,1,1,,,0,Right-skewed,1,1,0,,1,1,0,0
150429_1450,11,3,2,.73845792,.72423857,1,7,3,AGV,AGV,2,-1,0,-.79000002,,,,,-1,-1,-1,-1,1,-1,,1,38,23,,,,0,-1,-3,1,.20999999,,21,,2,1,2,.49643233,1,,1,1,1,-1,2,3,4,4,4,2,4,,,24,male,,6,CDU/CSU,,6,6,,-1,-1,-1,-1,,,,,,,,,BWL,4,+7,9,18,RAND,AGV,403,1,1,1,1,0,.5,1,AGV vs. RAND,positive,0,1,1,2,4_1,0,1,1,0,Value 1,1,1,,,0,Right-skewed,1,1,1,,1,1,0,1
150429_1450,3,3,3,.43606201,.06990131,-3,-3,5,AGV,AGV,1,-1,0,.33000001,,,,,-1,-1,-1,-1,-1,-1,,0,35,35,,,0,0,7,1,1,-2.6700001,,17,,2,1,2,.78942597,3,,1,-3,7,-1,3,4,6,4,6,4,6,,,24,male,,6,CDU/CSU,,6,6,,-1,1,-1,-1,,,,,,,,,BWL,4,+7,9,18,AGV,RAND,403,3,1,1,0,0,.5,1,AGV vs. RAND,negative,1,1,1,1,4_1,0,1,0,1,Value -3,1,1,,,0,Right-skewed,1,1,1,,1,3,0,0
150429_1450,18,3,1,.57387161,.9892776,7,-10,-30,SM,SM,1,Yes,1,0,,,,,-1,-1,-1,-1,-1,-1,,1,34,,38,0,,0,-10,-10,0,0,9,18,,2,1,2,.083667591,1,,1,7,-3,-3,3,6,7,4,7,6,7,3,0,24,male,,6,CDU/CSU,,6,6,,-2,-1,-1,-1,,,,,,,,,BWL,4,+7,9,18,SM,NSQ,403,1,1,1,0,0,.5,0,SM vs. NSQ,positive,,,1,3,4_1,1,0,1,0,Value 7,1,,1,0,,Right-skewed,1,1,0,,1,7,1,0
150429_1450,12,3,2,.18601565,.47057873,-1,-10,-30,SM,SM,2,No,2,0,,,,,-1,-1,-1,-1,-1,-1,,0,35,,38,0,,1,-10,-10,1,-1,,20,,2,1,2,.51867861,3,,1,-1,1,7,3,6,9,4,9,6,9,,,24,male,,6,CDU/CSU,,6,6,,-2,-1,-1,-1,,,,,,,,,BWL,4,+7,9,18,NSQ,SM,403,7,1,1,1,0,.5,1,SM vs. NSQ,negative,,,1,2,4_1,0,1,0,1,Value -1,1,,1,0,,Right-skewed,1,1,1,,1,1,0,1
150429_1450,6,3,1,.84447718,.19826734,-3,-10,-30,SM,SM,1,No,1,0,,,,,-1,-1,-1,-1,-1,-1,,0,33,,39,,,1,-10,-10,0,0,,23,,2,1,2,.31364375,2,,1,1,-3,7,2,3,6,4,6,2,6,,,24,male,,6,CDU/CSU,,6,6,,-2,-1,-1,-1,,,,,,,,,BWL,4,+7,9,18,SM,NSQ,403,5,1,1,1,0,.5,1,SM vs. NSQ,negative,,,1,1,4_1,0,1,0,1,Value -3,1,,1,0,,Right-skewed,1,1,1,,1,3,0,0
150429_1450,14,3,2,.55040985,.67206872,1,-10,-30,SM,SM,1,Yes,2,0,,,,,-1,-1,-1,-1,-1,-1,,1,32,,36,,0,0,-10,-10,1,1,,22,,2,1,2,.51061386,1,,1,1,1,-1,2,3,6,4,6,2,6,,,24,male,,6,CDU/CSU,,6,6,,-2,-1,-1,-1,,,,,,,,,BWL,4,+7,9,18,SM,RAND,403,1,1,1,1,0,.5,1,SM vs. RAND,positive,,,1,3,4_1,1,0,1,0,Value 1,1,,1,,0,Right-skewed,1,1,0,,1,1,0,0
150429_1450,2,3,3,.56384671,.7051214,1,-10,-30,SM,SM,1,Yes,1,0,,,,,-1,-1,-1,-1,-1,-1,,1,30,,38,,0,0,-10,-10,0,0,,23,,2,1,2,.98865622,3,,1,-3,1,-1,1,3,5,4,5,1,5,,,24,male,,6,CDU/CSU,,6,6,,-2,-1,-1,-1,,,,,,,,,BWL,4,+7,9,18,SM,RAND,403,-3,0,0,0,0,.5,0,SM vs. RAND,positive,,,1,1,4_1,0,1,1,0,Value 1,1,,1,,0,Right-skewed,1,1,1,,1,1,0,0
150429_1450,7,3,3,.38765797,.90463078,7,-10,-30,SM,SM,2,Yes,2,0,,,,,-1,-1,-1,-1,-1,-1,,1,35,,38,,0,1,-10,-10,1,7,,21,,2,1,2,.85115963,1,,1,7,-1,-1,3,7,9,4,9,7,9,,,24,male,,6,CDU/CSU,,6,6,,-2,-1,-1,-1,,,,,,,,,BWL,4,+7,9,18,RAND,SM,403,5,1,1,0,0,.5,0,SM vs. RAND,positive,,,1,2,4_1,0,1,1,0,Value 7,1,,1,,0,Right-skewed,1,1,1,,1,7,0,1
150429_1450,17,3,2,.39641002,.70618367,1,-10,-30,NSQ,RAND,2,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,1,27,,,37,0,0,-10,-10,0,0,,21,,2,1,2,.57727182,2,,1,1,-1,7,3,7,9,4,9,7,9,,,24,male,,6,CDU/CSU,,6,6,,-2,-1,-1,-1,,,,,,,,,BWL,4,+7,9,18,NSQ,RAND,403,7,1,1,1,0,.5,.5,NSQ vs. RAND,positive,,,1,3,4_1,1,0,1,0,Value 1,0,,,0,1,Right-skewed,1,1,0,,1,1,0,0
