session,Period,Subject,matching_group,rand,r,Valuation,reported_valuation,sum_reported_valuations,GroupDecisionRule,GroupDecisionVote,GroupDecisionVote_XY,vote,VotesInFavour,transfer,reports_others_3_3,reports_others_3_1,reports_others_3_minus_1,reports_others_3_minus_3,reports_others_1_1,reports_others_1_minus_1,reports_others_1_minus_3,reports_others_minus_1_minus_1,reports_others_minus_1_minus_3,reports_others_minus_3_minus_3,TimeOKTestQuestionsOK,positive,TimeOKStageONEOK,TimeWertschaetbenStageTWOAGVOK,TimeStimmeAbgebenStageTWOK2OK,TimeWEITERStageTWOStatusQuoOK,TimeZumMuenzwuImplementationOK,Draw_random_provision,ReportsVector1,ReportsVector2,provision,payoff,earnings,TimeOKOUTPUTRESULTSOK,TimeOKEndOfTrialRoundsOK,independent_groups,group_formation,i,random_number,rank,TimeWEITERWAITNGAFTERROUND12OK,NumberRank,ValuationVector1,ValuationVector2,ValuationVector3,snr1,snr2,snr3,x,y,srnr1,srnr2,SelectedPeriod,TimeOKProfitInfoOK,Age,Gender,TimeOKQuestionaire1OK,Orientation,Party,TimeOKQuestionaire2OK,risk_self,risk_others,TimeOKQuestionaire3OK,reports_others_7_7,reports_others_7_1,reports_others_7_minus_1,reports_others_7_minus_3,reports_others_3_minus_7,reports_others_1_minus_7,reports_others_minus_1_minus_7,reports_others_minus_7_minus_7,reports_others_7_minus_2,reports_others_minus_1_minus_2,reports_others_minus_2_minus_2,reports_others_minus_2_minus_3,Study_Subject,Session_number,treatment_distribution,maxsession,maxsubject,Rule_1,Rule_2,identifier,SurplusGroup,EfficientChoice,HypotheticalResultAGV,HypotheticalResultSM,HypotheticalResultSQ,HypotheticalResultRAND,ChoiceResultSubject,BinaryChoice,dummy_valuation_negative,truth_telling,truth_telling_sign,never_misreports_sign,block,session_match,ad_interim_round,ex_ante_round,valuation_positive,valuation_negative,Value_factor,Rule_Vote,chose_AGV,chose_SM,chose_NSQ,chose_RAND,treatment_number,efficient,efficient_mech_choice,ex_ante_efficient,GK_prefAGV,TaxTheWinner,absVal,Veto,comparison_order_inverted,Rational
141217_1145,2,1,1,0.065327093,0.83336765,3,3,5,AGV,RAND,1,-1,0,-0.25,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,27,28.0,,,,1,1,1,1,2.75,,13,,1,-1,2,0.41131231,2,,1,3,-1,3,1,4,8,4,8,4,8,,,22,female,,5,Bündnis 90 / Die Grünen,,3,7,,,,,,,,,,,,,,Sonstiges,3,symmetric,9,9,RAND,AGV,301,5,1,1,1,0,0.5,0.5,AGV vs. RAND,positive,1.0,1.0,1,1,3_1,0,1,1,0,Value 3,0,0.0,,,1.0,symmetric,0.0,0.0,0.0,,,3,,1,0
141217_1145,2,4,1,0.58140868,0.36535609,-1,1,5,AGV,AGV,2,-1,0,0.125,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,32,24.0,,,,1,3,1,1,-0.875,,9,,1,-1,2,0.36428905,1,,1,3,-1,3,1,4,8,4,8,1,8,,,19,female,,6,CDU/CSU,,2,7,,,,,,,,,,,,,,Kommunikationswissenschaften,3,symmetric,9,9,RAND,AGV,304,5,1,1,1,0,0.5,1.0,AGV vs. RAND,negative,0.0,0.0,0,1,3_1,0,1,0,1,Value -1,1,1.0,,,0.0,symmetric,1.0,1.0,1.0,,,1,,1,1
141217_1145,2,8,1,0.063690573,0.99078035,3,1,5,AGV,AGV,2,-1,0,0.125,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,26,25.0,,,,1,3,1,1,3.125,,17,,1,-1,2,0.23726846,3,,1,3,-1,3,1,4,8,4,4,1,4,,,25,female,,5,Nichtwähler,,10,10,,,,,,,,,,,,,,Wirtschaftspädagogik / Lehramt,3,symmetric,9,9,RAND,AGV,308,5,1,1,1,0,0.5,1.0,AGV vs. RAND,positive,0.0,1.0,0,1,3_1,0,1,1,0,Value 3,1,1.0,,,0.0,symmetric,1.0,1.0,1.0,,,3,,1,1
141217_1145,2,3,2,0.74625331,0.92729539,3,3,9,AGV,AGV,2,-1,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,19,11.0,,,,0,3,3,1,3.0,,21,,1,-1,2,0.77188456,1,,1,3,1,3,3,5,9,4,9,5,9,,,30,female,,3,Bündnis 90 / Die Grünen,,7,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,RAND,AGV,303,7,1,1,1,0,0.5,1.0,AGV vs. RAND,positive,1.0,1.0,1,1,3_1,0,1,1,0,Value 3,1,1.0,,,0.0,symmetric,1.0,1.0,1.0,,,3,,1,1
141217_1145,2,5,2,0.46261185,0.51075369,1,3,9,AGV,AGV,2,-1,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,32,29.0,,,,1,3,3,1,1.0,,19,,1,-1,2,0.42403775,2,,1,3,1,3,3,5,9,4,9,3,9,,,22,male,,6,CDU/CSU,,8,6,,,,,,,,,,,,,,Jura,3,symmetric,9,9,RAND,AGV,305,7,1,1,1,0,0.5,1.0,AGV vs. RAND,positive,0.0,1.0,1,1,3_1,0,1,1,0,Value 1,1,1.0,,,0.0,symmetric,1.0,1.0,1.0,,,1,,1,1
141217_1145,2,9,2,0.27113068,0.90079069,3,3,9,AGV,AGV,2,-1,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,20,10.0,,,,0,3,3,1,3.0,,-14,,1,-1,2,0.67195702,3,,1,3,1,3,3,5,9,4,5,3,5,,,29,male,,5,CDU/CSU,,4,2,,,,,,,,,,,,,,Wirtschaftspädagogik / Lehramt,3,symmetric,9,9,RAND,AGV,309,7,1,1,1,0,0.5,1.0,AGV vs. RAND,positive,1.0,1.0,1,1,3_1,0,1,1,0,Value 3,1,1.0,,,0.0,symmetric,1.0,1.0,1.0,,,3,,1,1
141217_1145,2,2,3,0.025688201,0.27899185,-1,-3,-5,AGV,AGV,2,-1,0,-0.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1.0,,0,17,25.0,,,,0,1,-3,0,-0.125,,13,,1,-1,2,0.97096497,3,,1,-1,1,-3,2,6,7,4,7,6,7,,,20,female,,4,SPD,,2,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,RAND,AGV,302,-3,0,0,0,0,0.5,0.0,AGV vs. RAND,negative,0.0,1.0,1,1,3_1,0,1,0,1,Value -1,1,1.0,,,0.0,symmetric,1.0,1.0,1.0,,,1,,1,1
141217_1145,2,6,3,0.07428769,0.66109395,1,1,-5,AGV,AGV,2,-1,0,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,1.0,,1,30,29.0,,,,1,-3,-3,0,0.25,,15,,1,-1,2,0.80212241,2,,1,-1,1,-3,2,6,7,4,7,2,7,,,24,female,,6,CDU/CSU,,7,5,,,,,,,,,,,,,,BWL,3,symmetric,9,9,RAND,AGV,306,-3,0,0,0,0,0.5,0.0,AGV vs. RAND,positive,1.0,1.0,1,1,3_1,0,1,1,0,Value 1,1,1.0,,,0.0,symmetric,1.0,1.0,1.0,,,1,,1,1
141217_1145,2,7,3,0.10332963,0.13152631,-3,-3,-5,AGV,AGV,2,-1,0,-0.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1.0,,0,35,17.0,,,,1,-3,1,0,-0.125,,17,,1,-1,2,0.86833233,1,,1,-1,1,-3,2,6,7,4,6,2,6,,,25,female,,6,Nichtwähler,,6,9,,,,,,,,,,,,,,Wirtschaftspädagogik / Lehramt,3,symmetric,9,9,RAND,AGV,307,-3,0,0,0,0,0.5,0.0,AGV vs. RAND,negative,1.0,1.0,1,1,3_1,0,1,0,1,Value -3,1,1.0,,,0.0,symmetric,1.0,1.0,1.0,,,3,,1,1
141217_1145,3,1,1,0.80393785,0.0010922798,-3,-10,-30,SM,SM,2,No,0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,33,,36.0,,,1,-10,-10,0,-3.0,,20,,1,-1,2,0.010271328,2,,1,-3,3,1,1,2,7,4,7,2,7,,,22,female,,5,Bündnis 90 / Die Grünen,,3,7,,,,,,,,,,,,,,Sonstiges,3,symmetric,9,9,AGV,SM,301,1,1,1,1,0,0.5,1.0,AGV vs. SM,negative,,,1,1,3_1,0,1,0,1,Value -3,0,0.0,1.0,,,symmetric,0.0,0.0,0.0,,,3,,0,0
141217_1145,3,2,1,0.47306654,0.80233246,3,-10,-30,SM,SM,2,Yes,2,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,33,,33.0,,,1,-10,-10,1,3.0,,20,,1,-1,2,0.057896636,3,,1,-3,3,1,1,2,7,4,7,1,7,,,20,female,,4,SPD,,2,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,AGV,SM,302,1,1,1,1,0,0.5,1.0,AGV vs. SM,positive,,,1,1,3_1,0,1,1,0,Value 3,0,0.0,1.0,,,symmetric,0.0,0.0,0.0,,,3,,0,0
141217_1145,3,7,1,0.8214308,0.60453635,1,-10,-30,SM,SM,2,Yes,2,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,34,,37.0,,,0,-10,-10,1,1.0,,23,,1,-1,2,0.0041053435,1,,1,-3,3,1,1,2,7,4,2,1,2,,,25,female,,6,Nichtwähler,,6,9,,,,,,,,,,,,,,Wirtschaftspädagogik / Lehramt,3,symmetric,9,9,AGV,SM,307,1,1,1,1,0,0.5,1.0,AGV vs. SM,positive,,,1,1,3_1,0,1,1,0,Value 1,0,0.0,1.0,,,symmetric,0.0,0.0,0.0,,,1,,0,1
141217_1145,3,3,2,0.90522212,0.27228805,-1,-10,-30,SM,SM,2,No,0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,28,,31.0,,,1,-10,-10,0,0.0,,14,,1,-1,2,0.1422492,1,,1,-1,-1,1,3,6,9,4,9,6,9,,,30,female,,3,Bündnis 90 / Die Grünen,,7,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,AGV,SM,303,-1,0,0,0,0,0.5,0.0,AGV vs. SM,negative,,,1,1,3_1,0,1,0,1,Value -1,0,0.0,1.0,,,symmetric,0.0,0.0,0.0,,,1,,0,1
141217_1145,3,6,2,0.1551678,0.27358073,-1,-10,-30,SM,SM,2,No,0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,31,,28.0,,,0,-10,-10,0,0.0,,18,,1,-1,2,0.071440175,3,,1,-1,-1,1,3,6,9,4,9,3,9,,,24,female,,6,CDU/CSU,,7,5,,,,,,,,,,,,,,BWL,3,symmetric,9,9,AGV,SM,306,-1,0,0,0,0,0.5,0.0,AGV vs. SM,negative,,,1,1,3_1,0,1,0,1,Value -1,0,0.0,1.0,,,symmetric,0.0,0.0,0.0,,,1,,0,1
141217_1145,3,9,2,0.28048652,0.59722465,1,-10,-30,SM,AGV,1,Yes,1,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,19,,3.0,,,1,-10,-10,0,0.0,,10,,1,-1,2,0.44268769,2,,1,-1,-1,1,3,6,9,4,6,3,6,,,29,male,,5,CDU/CSU,,4,2,,,,,,,,,,,,,,Wirtschaftspädagogik / Lehramt,3,symmetric,9,9,AGV,SM,309,-1,0,0,0,0,0.5,0.0,AGV vs. SM,positive,,,1,1,3_1,0,1,1,0,Value 1,1,1.0,0.0,,,symmetric,1.0,1.0,1.0,,,1,,0,1
141217_1145,3,4,3,0.24304679,0.65223986,1,-10,-30,SM,SM,2,Yes,2,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,33,,32.0,,,0,-10,-10,1,1.0,,19,,1,-1,2,0.57139033,2,,1,1,-1,1,4,5,8,4,8,5,8,,,19,female,,6,CDU/CSU,,2,7,,,,,,,,,,,,,,Kommunikationswissenschaften,3,symmetric,9,9,AGV,SM,304,1,1,1,1,0,0.5,1.0,AGV vs. SM,positive,,,0,1,3_1,0,1,1,0,Value 1,0,0.0,1.0,,,symmetric,0.0,0.0,0.0,,,1,,0,1
141217_1145,3,5,3,0.72703719,0.44462711,-1,-10,-30,SM,SM,2,No,0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,20,,30.0,,,0,-10,-10,0,-1.0,,20,,1,-1,2,0.58660144,1,,1,1,-1,1,4,5,8,4,8,4,8,,,22,male,,6,CDU/CSU,,8,6,,,,,,,,,,,,,,Jura,3,symmetric,9,9,AGV,SM,305,1,1,1,1,0,0.5,1.0,AGV vs. SM,negative,,,1,1,3_1,0,1,0,1,Value -1,0,0.0,1.0,,,symmetric,0.0,0.0,0.0,,,1,,0,1
141217_1145,3,8,3,0.14173537,0.68082333,1,-10,-30,SM,AGV,1,Yes,2,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,25,,25.0,,,1,-10,-10,1,1.0,,7,,1,-1,2,0.84759718,3,,1,1,-1,1,4,5,8,4,5,4,5,,,25,female,,5,Nichtwähler,,10,10,,,,,,,,,,,,,,Wirtschaftspädagogik / Lehramt,3,symmetric,9,9,AGV,SM,308,1,1,1,1,0,0.5,1.0,AGV vs. SM,positive,,,0,1,3_1,0,1,1,0,Value 1,1,1.0,0.0,,,symmetric,1.0,1.0,1.0,,,1,,0,1
141217_1145,4,3,1,0.34819922,0.61478806,1,-10,-30,SM,SM,2,Yes,1,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,28,,22.0,,,1,-10,-10,0,0.0,,2,,1,-1,2,0.45216027,2,,1,1,-3,-3,3,4,5,4,5,4,5,,,30,female,,3,Bündnis 90 / Die Grünen,,7,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,NSQ,SM,303,-5,0,0,0,0,0.5,0.0,SM vs. NSQ,positive,,,1,1,3_1,0,1,1,0,Value 1,1,,1.0,0.0,,symmetric,1.0,1.0,1.0,,,1,,1,1
141217_1145,4,4,1,0.052075434,0.23594052,-3,-10,-30,SM,SM,2,No,0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,31,,35.0,,,1,-10,-10,0,0.0,,20,,1,-1,2,0.48934412,3,,1,1,-3,-3,3,4,5,4,5,3,5,,,19,female,,6,CDU/CSU,,2,7,,,,,,,,,,,,,,Kommunikationswissenschaften,3,symmetric,9,9,NSQ,SM,304,-5,0,0,0,0,0.5,0.0,SM vs. NSQ,negative,,,0,1,3_1,0,1,0,1,Value -3,1,,1.0,0.0,,symmetric,1.0,1.0,1.0,,,3,,1,0
141217_1145,4,5,1,0.75614405,0.22904623,-3,-10,-30,SM,SM,2,No,0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,34,,35.0,,,0,-10,-10,0,0.0,,21,,1,-1,2,0.40076387,1,,1,1,-3,-3,3,4,5,4,4,3,4,,,22,male,,6,CDU/CSU,,8,6,,,,,,,,,,,,,,Jura,3,symmetric,9,9,NSQ,SM,305,-5,0,0,0,0,0.5,0.0,SM vs. NSQ,negative,,,1,1,3_1,0,1,0,1,Value -3,1,,1.0,0.0,,symmetric,1.0,1.0,1.0,,,3,,1,0
141217_1145,4,2,2,0.3076345,0.59707332,1,-10,-30,SM,SM,2,Yes,2,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,35,,34.0,,,1,-10,-10,1,1.0,,15,,1,-1,2,0.72207826,2,,1,1,-3,-1,2,6,8,4,8,6,8,,,20,female,,4,SPD,,2,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,NSQ,SM,302,-3,0,0,0,0,0.5,0.0,SM vs. NSQ,positive,,,1,1,3_1,0,1,1,0,Value 1,1,,1.0,0.0,,symmetric,1.0,1.0,1.0,,,1,,1,1
141217_1145,4,6,2,0.031449992,0.082348511,-3,-10,-30,SM,SM,2,No,0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,29,,32.0,,,1,-10,-10,0,-3.0,,22,,1,-1,2,0.53973728,3,,1,1,-3,-1,2,6,8,4,8,2,8,,,24,female,,6,CDU/CSU,,7,5,,,,,,,,,,,,,,BWL,3,symmetric,9,9,NSQ,SM,306,-3,0,0,0,0,0.5,0.0,SM vs. NSQ,negative,,,1,1,3_1,0,1,0,1,Value -3,1,,1.0,0.0,,symmetric,1.0,1.0,1.0,,,3,,1,0
141217_1145,4,8,2,0.72540146,0.45746499,-1,-10,-30,SM,SM,2,Yes,2,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,25,,25.0,,,0,-10,-10,1,-1.0,,22,,1,-1,2,0.68220258,1,,1,1,-3,-1,2,6,8,4,6,2,6,,,25,female,,5,Nichtwähler,,10,10,,,,,,,,,,,,,,Wirtschaftspädagogik / Lehramt,3,symmetric,9,9,NSQ,SM,308,-3,0,0,0,0,0.5,0.0,SM vs. NSQ,negative,,,0,1,3_1,0,1,0,1,Value -1,1,,1.0,0.0,,symmetric,1.0,1.0,1.0,,,1,,1,0
141217_1145,4,1,3,0.86759245,0.82200277,3,-10,-30,SM,NSQ,1,Yes,1,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,30,,33.0,,,1,-10,-10,0,0.0,,20,,1,-1,2,0.74321228,2,,1,3,-3,-3,1,7,9,4,9,7,9,,,22,female,,5,Bündnis 90 / Die Grünen,,3,7,,,,,,,,,,,,,,Sonstiges,3,symmetric,9,9,NSQ,SM,301,-3,0,0,0,0,0.5,0.0,SM vs. NSQ,positive,,,1,1,3_1,0,1,1,0,Value 3,0,,0.0,1.0,,symmetric,0.0,0.0,0.0,,,3,,1,0
141217_1145,4,7,3,0.96959597,0.098099373,-3,-10,-30,SM,SM,2,No,0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,34,,38.0,,,1,-10,-10,0,0.0,,20,,1,-1,2,0.83268291,1,,1,3,-3,-3,1,7,9,4,9,1,9,,,25,female,,6,Nichtwähler,,6,9,,,,,,,,,,,,,,Wirtschaftspädagogik / Lehramt,3,symmetric,9,9,NSQ,SM,307,-3,0,0,0,0,0.5,0.0,SM vs. NSQ,negative,,,1,1,3_1,0,1,0,1,Value -3,1,,1.0,0.0,,symmetric,1.0,1.0,1.0,,,3,,1,0
141217_1145,4,9,3,0.61400008,0.064204343,-3,-10,-30,SM,SM,2,No,0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,14,,32.0,,,0,-10,-10,0,0.0,,12,,1,-1,2,0.90148556,3,,1,3,-3,-3,1,7,9,4,7,1,7,,,29,male,,5,CDU/CSU,,4,2,,,,,,,,,,,,,,Wirtschaftspädagogik / Lehramt,3,symmetric,9,9,NSQ,SM,309,-3,0,0,0,0,0.5,0.0,SM vs. NSQ,negative,,,1,1,3_1,0,1,0,1,Value -3,1,,1.0,0.0,,symmetric,1.0,1.0,1.0,,,3,,1,0
141217_1145,5,5,1,0.50073069,0.45670819,-1,-3,-3,AGV,AGV,1,-1,0,-0.25,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,,0,34,37.0,,0.0,,1,-1,1,0,-0.25,,16,,1,-1,2,0.26739129,1,,1,-1,-1,1,5,6,7,4,7,6,7,,,22,male,,6,CDU/CSU,,8,6,,,,,,,,,,,,,,Jura,3,symmetric,9,9,AGV,NSQ,305,-1,0,0,0,0,0.5,0.0,AGV vs. NSQ,negative,0.0,1.0,1,1,3_1,0,1,0,1,Value -1,1,1.0,,0.0,,symmetric,1.0,1.0,1.0,,,1,,0,0
141217_1145,5,6,1,0.48437554,0.49896061,-1,-1,-3,AGV,AGV,1,-1,0,0.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1.0,,0,27,26.0,,0.0,,1,-3,1,0,0.125,,15,,1,-1,2,0.24044678,2,,1,-1,-1,1,5,6,7,4,7,5,7,,,24,female,,6,CDU/CSU,,7,5,,,,,,,,,,,,,,BWL,3,symmetric,9,9,AGV,NSQ,306,-1,0,0,0,0,0.5,0.0,AGV vs. NSQ,negative,1.0,1.0,1,1,3_1,0,1,0,1,Value -1,1,1.0,,0.0,,symmetric,1.0,1.0,1.0,,,1,,0,0
141217_1145,5,7,1,0.47667646,0.50139034,1,1,-3,AGV,AGV,1,-1,0,0.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1.0,,1,36,38.0,,0.0,,0,-3,-1,0,0.125,,22,,1,-1,2,0.018020812,3,,1,-1,-1,1,5,6,7,4,6,5,6,,,25,female,,6,Nichtwähler,,6,9,,,,,,,,,,,,,,Wirtschaftspädagogik / Lehramt,3,symmetric,9,9,AGV,NSQ,307,-1,0,0,0,0,0.5,0.0,AGV vs. NSQ,positive,1.0,1.0,1,1,3_1,0,1,1,0,Value 1,1,1.0,,0.0,,symmetric,1.0,1.0,1.0,,,1,,0,1
141217_1145,5,1,2,0.9501254,0.29259938,-1,-10,-30,NSQ,NSQ,2,-1,0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,36,0.0,,36.0,,0,-10,-10,0,0.0,,21,,1,-1,2,0.36146864,1,,1,-1,-3,-3,1,4,8,4,8,4,8,,,22,female,,5,Bündnis 90 / Die Grünen,,3,7,,,,,,,,,,,,,,Sonstiges,3,symmetric,9,9,AGV,NSQ,301,-7,0,0,0,0,0.5,0.0,AGV vs. NSQ,negative,,,1,1,3_1,0,1,0,1,Value -1,0,0.0,,1.0,,symmetric,0.0,0.0,0.0,,,1,,0,1
141217_1145,5,4,2,0.41978356,0.0014181989,-3,-10,-30,NSQ,NSQ,2,-1,0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,34,0.0,,33.0,,0,-10,-10,0,0.0,,22,,1,-1,2,0.28029904,3,,1,-1,-3,-3,1,4,8,4,8,1,8,,,19,female,,6,CDU/CSU,,2,7,,,,,,,,,,,,,,Kommunikationswissenschaften,3,symmetric,9,9,AGV,NSQ,304,-7,0,0,0,0,0.5,0.0,AGV vs. NSQ,negative,,,0,1,3_1,0,1,0,1,Value -3,0,0.0,,1.0,,symmetric,0.0,0.0,0.0,,,3,,0,1
141217_1145,5,8,2,0.76318371,0.12055419,-3,-10,-30,NSQ,AGV,1,-1,0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,30,0.0,,37.0,,1,-10,-10,0,0.0,,14,,1,-1,2,0.54824078,2,,1,-1,-3,-3,1,4,8,4,4,1,4,,,25,female,,5,Nichtwähler,,10,10,,,,,,,,,,,,,,Wirtschaftspädagogik / Lehramt,3,symmetric,9,9,AGV,NSQ,308,-7,0,0,0,0,0.5,0.0,AGV vs. NSQ,negative,,,0,1,3_1,0,1,0,1,Value -3,1,1.0,,0.0,,symmetric,1.0,1.0,1.0,,,3,,0,0
141217_1145,5,2,3,0.98854065,0.81508392,3,3,3,AGV,AGV,1,-1,0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,30,18.0,,0.0,,0,3,-3,1,3.0,,18,,1,-1,2,0.98589742,1,,1,3,3,-3,2,3,9,4,9,3,9,,,20,female,,4,SPD,,2,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,AGV,NSQ,302,3,1,1,1,0,0.5,1.0,AGV vs. NSQ,positive,1.0,1.0,1,1,3_1,0,1,1,0,Value 3,1,1.0,,0.0,,symmetric,1.0,1.0,1.0,,,3,,0,1
141217_1145,5,3,3,0.054805771,0.89957434,3,3,3,AGV,AGV,1,-1,0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,15,-8.0,,0.0,,0,3,-3,1,3.0,,22,,1,-1,2,0.58896673,3,,1,3,3,-3,2,3,9,4,9,2,9,,,30,female,,3,Bündnis 90 / Die Grünen,,7,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,AGV,NSQ,303,3,1,1,1,0,0.5,1.0,AGV vs. NSQ,positive,1.0,1.0,1,1,3_1,0,1,1,0,Value 3,1,1.0,,0.0,,symmetric,1.0,1.0,1.0,,,3,,0,1
141217_1145,5,9,3,0.97805476,0.099546432,-3,-3,3,AGV,AGV,1,-1,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,31,8.0,,0.0,,0,3,3,1,-3.0,,-10,,1,-1,2,0.80300945,2,,1,3,3,-3,2,3,9,4,3,2,3,,,29,male,,5,CDU/CSU,,4,2,,,,,,,,,,,,,,Wirtschaftspädagogik / Lehramt,3,symmetric,9,9,AGV,NSQ,309,3,1,1,1,0,0.5,1.0,AGV vs. NSQ,negative,1.0,1.0,1,1,3_1,0,1,0,1,Value -3,1,1.0,,0.0,,symmetric,1.0,1.0,1.0,,,3,,0,0
141217_1145,6,1,1,0.56122512,0.19957718,-3,-10,-30,NSQ,NSQ,1,-1,0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,34,,,32.0,0.0,0,-10,-10,0,0.0,,16,,1,-1,2,0.10244308,2,,1,-3,-1,-1,1,2,6,4,6,2,6,,,22,female,,5,Bündnis 90 / Die Grünen,,3,7,,,,,,,,,,,,,,Sonstiges,3,symmetric,9,9,NSQ,RAND,301,-5,0,0,0,0,0.5,0.0,NSQ vs. RAND,negative,,,1,1,3_1,0,1,0,1,Value -3,1,,,1.0,0.0,symmetric,0.0,0.0,0.0,,,3,,0,1
141217_1145,6,2,1,0.30157924,0.39000413,-1,-10,-30,NSQ,NSQ,1,-1,0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,20,,,34.0,0.0,1,-10,-10,0,0.0,,14,,1,-1,2,0.0016475939,3,,1,-3,-1,-1,1,2,6,4,6,1,6,,,20,female,,4,SPD,,2,6,,,,,,,,,,,,,,Sozial- / Politikwissenschaften,3,symmetric,9,9,NSQ,RAND,302,-5,0,0,0,0,0.5,0.0,NSQ vs. RAND,negative,,,1,1,3_1,0,1,0,1,Value -1,1,,,1.0,0.0,symmetric,0.0,0.0,0.0,,,1,,0,1
